x-axis,1,2
second,Volt,Volt
-10.00400E-03,+3.17500001E+00,+684.37505E-03
-9.98400E-03,+3.17500001E+00,+684.37505E-03
-9.96400E-03,+3.12500001E+00,+659.37505E-03
-9.94400E-03,+3.16250001E+00,+678.12505E-03
-9.92400E-03,+3.12500001E+00,+671.87505E-03
-9.90400E-03,+3.06250001E+00,+681.25005E-03
-9.88400E-03,+3.15000001E+00,+696.87505E-03
-9.86400E-03,+3.12500001E+00,+687.50005E-03
-9.84400E-03,+3.11250001E+00,+659.37505E-03
-9.82400E-03,+3.11250001E+00,+665.62505E-03
-9.80400E-03,+762.50001E-03,+668.75005E-03
-9.78400E-03,+75.00001E-03,+693.75005E-03
-9.76400E-03,+100.00001E-03,+687.50005E-03
-9.74400E-03,+162.50001E-03,+659.37505E-03
-9.72400E-03,+175.00001E-03,+653.12505E-03
-9.70400E-03,+125.00001E-03,+653.12505E-03
-9.68400E-03,+112.50001E-03,+628.12505E-03
-9.66400E-03,+162.50001E-03,+621.87505E-03
-9.64400E-03,+125.00001E-03,+621.87505E-03
-9.62400E-03,+162.50001E-03,+596.87505E-03
-9.60400E-03,+125.00001E-03,+565.62505E-03
-9.58400E-03,+162.50001E-03,+559.37505E-03
-9.56400E-03,+125.00001E-03,+546.87505E-03
-9.54400E-03,+162.50001E-03,+531.25005E-03
-9.52400E-03,+75.00001E-03,+465.62505E-03
-9.50400E-03,+150.00001E-03,+475.00005E-03
-9.48400E-03,+125.00001E-03,+418.75005E-03
-9.46400E-03,+162.50001E-03,+390.62505E-03
-9.44400E-03,+125.00001E-03,+375.00005E-03
-9.42400E-03,+112.50001E-03,+321.87505E-03
-9.40400E-03,+162.50001E-03,+296.87505E-03
-9.38400E-03,+175.00001E-03,+256.25005E-03
-9.36400E-03,+175.00001E-03,+221.87505E-03
-9.34400E-03,+175.00001E-03,+190.62505E-03
-9.32400E-03,+175.00001E-03,+159.37505E-03
-9.30400E-03,+125.00001E-03,+140.62505E-03
-9.28400E-03,+162.50001E-03,+112.50005E-03
-9.26400E-03,+125.00001E-03,+68.75005E-03
-9.24400E-03,+212.50001E-03,+46.87505E-03
-9.22400E-03,+137.50001E-03,+18.75005E-03
-9.20400E-03,+112.50001E-03,-24.99995E-03
-9.18400E-03,+112.50001E-03,-46.87495E-03
-9.16400E-03,+112.50001E-03,-87.49995E-03
-9.14400E-03,+112.50001E-03,-121.87495E-03
-9.12400E-03,+112.50001E-03,-128.12495E-03
-9.10400E-03,+112.50001E-03,-140.62495E-03
-9.08400E-03,+162.50001E-03,-168.74995E-03
-9.06400E-03,+125.00001E-03,-187.49995E-03
-9.04400E-03,+162.50001E-03,-215.62495E-03
-9.02400E-03,+125.00001E-03,-246.87495E-03
-9.00400E-03,+112.50001E-03,-253.12495E-03
-8.98400E-03,+162.50001E-03,-265.62495E-03
-8.96400E-03,+175.00001E-03,-281.24995E-03
-8.94400E-03,+125.00001E-03,-284.37495E-03
-8.92400E-03,+162.50001E-03,-296.87495E-03
-8.90400E-03,+125.00001E-03,-299.99995E-03
-8.88400E-03,+112.50001E-03,-312.49995E-03
-8.86400E-03,+112.50001E-03,-340.62495E-03
-8.84400E-03,+162.50001E-03,-359.37495E-03
-8.82400E-03,+175.00001E-03,-349.99995E-03
-8.80400E-03,+125.00001E-03,-346.87495E-03
-8.78400E-03,+162.50001E-03,-346.87495E-03
-8.76400E-03,+125.00001E-03,-359.37495E-03
-8.74400E-03,+112.50001E-03,-362.49995E-03
-8.72400E-03,+162.50001E-03,-362.49995E-03
-8.70400E-03,+125.00001E-03,-337.49995E-03
-8.68400E-03,+162.50001E-03,-343.74995E-03
-8.66400E-03,+175.00001E-03,-346.87495E-03
-8.64400E-03,+125.00001E-03,-346.87495E-03
-8.62400E-03,+112.50001E-03,-334.37495E-03
-8.60400E-03,+162.50001E-03,-306.24995E-03
-8.58400E-03,+175.00001E-03,-274.99995E-03
-8.56400E-03,+125.00001E-03,-256.24995E-03
-8.54400E-03,+162.50001E-03,-265.62495E-03
-8.52400E-03,+175.00001E-03,-256.24995E-03
-8.50400E-03,+125.00001E-03,-240.62495E-03
-8.48400E-03,+62.50001E-03,-199.99995E-03
-8.46400E-03,+150.00001E-03,-228.12495E-03
-8.44400E-03,+125.00001E-03,-187.49995E-03
-8.42400E-03,+162.50001E-03,-162.49995E-03
-8.40400E-03,+125.00001E-03,-159.37495E-03
-8.38400E-03,+162.50001E-03,-121.87495E-03
-8.36400E-03,+175.00001E-03,-112.49995E-03
-8.34400E-03,+175.00001E-03,-87.49995E-03
-8.32400E-03,+125.00001E-03,-68.74995E-03
-8.30400E-03,+112.50001E-03,-65.62495E-03
-8.28400E-03,+162.50001E-03,-40.62495E-03
-8.26400E-03,+175.00001E-03,-9.37495E-03
-8.24400E-03,+175.00001E-03,+9.37505E-03
-8.22400E-03,+175.00001E-03,+12.50005E-03
-8.20400E-03,+125.00001E-03,+25.00005E-03
-8.18400E-03,+112.50001E-03,+53.12505E-03
-8.16400E-03,+112.50001E-03,+46.87505E-03
-8.14400E-03,+112.50001E-03,+81.25005E-03
-8.12400E-03,+162.50001E-03,+90.62505E-03
-8.10400E-03,+175.00001E-03,+103.12505E-03
-8.08400E-03,+125.00001E-03,+143.75005E-03
-8.06400E-03,+112.50001E-03,+140.62505E-03
-8.04400E-03,+162.50001E-03,+162.50005E-03
-8.02400E-03,+125.00001E-03,+168.75005E-03
-8.00400E-03,+112.50001E-03,+168.75005E-03
-7.98400E-03,+112.50001E-03,+193.75005E-03
-7.96400E-03,+112.50001E-03,+200.00005E-03
-7.94400E-03,+112.50001E-03,+225.00005E-03
-7.92400E-03,+112.50001E-03,+231.25005E-03
-7.90400E-03,+62.50001E-03,+231.25005E-03
-7.88400E-03,+150.00001E-03,+243.75005E-03
-7.86400E-03,+125.00001E-03,+221.87505E-03
-7.84400E-03,+112.50001E-03,+253.12505E-03
-7.82400E-03,+112.50001E-03,+262.50005E-03
-7.80400E-03,+112.50001E-03,+275.00005E-03
-7.78400E-03,+162.50001E-03,+253.12505E-03
-7.76400E-03,+125.00001E-03,+284.37505E-03
-7.74400E-03,+112.50001E-03,+281.25005E-03
-7.72400E-03,+162.50001E-03,+265.62505E-03
-7.70400E-03,+125.00001E-03,+287.50005E-03
-7.68400E-03,+112.50001E-03,+256.25005E-03
-7.66400E-03,+162.50001E-03,+234.37505E-03
-7.64400E-03,+125.00001E-03,+243.75005E-03
-7.62400E-03,+162.50001E-03,+246.87505E-03
-7.60400E-03,+125.00001E-03,+259.37505E-03
-7.58400E-03,+162.50001E-03,+237.50005E-03
-7.56400E-03,+75.00001E-03,+231.25005E-03
-7.54400E-03,+150.00001E-03,+206.25005E-03
-7.52400E-03,+125.00001E-03,+212.50005E-03
-7.50400E-03,+162.50001E-03,+190.62505E-03
-7.48400E-03,+125.00001E-03,+184.37505E-03
-7.46400E-03,+112.50001E-03,+159.37505E-03
-7.44400E-03,+112.50001E-03,+165.62505E-03
-7.42400E-03,+162.50001E-03,+156.25005E-03
-7.40400E-03,+125.00001E-03,+140.62505E-03
-7.38400E-03,+162.50001E-03,+137.50005E-03
-7.36400E-03,+125.00001E-03,+137.50005E-03
-7.34400E-03,+112.50001E-03,+125.00005E-03
-7.32400E-03,+162.50001E-03,+109.37505E-03
-7.30400E-03,+125.00001E-03,+93.75005E-03
-7.28400E-03,+162.50001E-03,+90.62505E-03
-7.26400E-03,+125.00001E-03,+65.62505E-03
-7.24400E-03,+162.50001E-03,+59.37505E-03
-7.22400E-03,+125.00001E-03,+59.37505E-03
-7.20400E-03,+112.50001E-03,+59.37505E-03
-7.18400E-03,+112.50001E-03,+34.37505E-03
-7.16400E-03,+162.50001E-03,+40.62505E-03
-7.14400E-03,+125.00001E-03,-6.24995E-03
-7.12400E-03,+162.50001E-03,+6.25005E-03
-7.10400E-03,+175.00001E-03,-12.49995E-03
-7.08400E-03,+125.00001E-03,-18.74995E-03
-7.06400E-03,+162.50001E-03,-18.74995E-03
-7.04400E-03,+125.00001E-03,-56.24995E-03
-7.02400E-03,+112.50001E-03,-53.12495E-03
-7.00400E-03,+62.50001E-03,-49.99995E-03
-6.98400E-03,+150.00001E-03,-49.99995E-03
-6.96400E-03,+75.00001E-03,-62.49995E-03
-6.94400E-03,+100.00001E-03,-90.62495E-03
-6.92400E-03,+112.50001E-03,-96.87495E-03
-6.90400E-03,+112.50001E-03,-96.87495E-03
-6.88400E-03,+162.50001E-03,-84.37495E-03
-6.86400E-03,+125.00001E-03,-106.24995E-03
-6.84400E-03,+112.50001E-03,-99.99995E-03
-6.82400E-03,+112.50001E-03,-71.87495E-03
-6.80400E-03,+112.50001E-03,-90.62495E-03
-6.78400E-03,+162.50001E-03,-121.87495E-03
-6.76400E-03,+125.00001E-03,-115.62495E-03
-6.74400E-03,+112.50001E-03,-112.49995E-03
-6.72400E-03,+112.50001E-03,-112.49995E-03
-6.70400E-03,+162.50001E-03,-112.49995E-03
-6.68400E-03,+125.00001E-03,-112.49995E-03
-6.66400E-03,+112.50001E-03,-112.49995E-03
-6.64400E-03,+162.50001E-03,-99.99995E-03
-6.62400E-03,+175.00001E-03,-96.87495E-03
-6.60400E-03,+175.00001E-03,-109.37495E-03
-6.58400E-03,+125.00001E-03,-87.49995E-03
-6.56400E-03,+112.50001E-03,-118.74995E-03
-6.54400E-03,+162.50001E-03,-90.62495E-03
-6.52400E-03,+125.00001E-03,-93.74995E-03
-6.50400E-03,+162.50001E-03,-96.87495E-03
-6.48400E-03,+175.00001E-03,-71.87495E-03
-6.46400E-03,+175.00001E-03,-53.12495E-03
-6.44400E-03,+175.00001E-03,-74.99995E-03
-6.42400E-03,+75.00001E-03,-68.74995E-03
-6.40400E-03,+50.00001E-03,-40.62495E-03
-6.38400E-03,+100.00001E-03,-34.37495E-03
-6.36400E-03,+112.50001E-03,-46.87495E-03
-6.34400E-03,+162.50001E-03,-37.49995E-03
-6.32400E-03,+125.00001E-03,-34.37495E-03
-6.30400E-03,+112.50001E-03,-34.37495E-03
-6.28400E-03,+112.50001E-03,-34.37495E-03
-6.26400E-03,+112.50001E-03,-9.37495E-03
-6.24400E-03,+212.50001E-03,-3.12495E-03
-6.22400E-03,+137.50001E-03,-3.12495E-03
-6.20400E-03,+112.50001E-03,-15.62495E-03
-6.18400E-03,+162.50001E-03,+18.75005E-03
-6.16400E-03,+125.00001E-03,+28.12505E-03
-6.14400E-03,+162.50001E-03,+40.62505E-03
-6.12400E-03,+125.00001E-03,+56.25005E-03
-6.10400E-03,+112.50001E-03,+46.87505E-03
-6.08400E-03,+112.50001E-03,+43.75005E-03
-6.06400E-03,+112.50001E-03,+43.75005E-03
-6.04400E-03,+112.50001E-03,+68.75005E-03
-6.02400E-03,+112.50001E-03,+62.50005E-03
-6.00400E-03,+162.50001E-03,+84.37505E-03
-5.98400E-03,+175.00001E-03,+90.62505E-03
-5.96400E-03,+125.00001E-03,+90.62505E-03
-5.94400E-03,+162.50001E-03,+90.62505E-03
-5.92400E-03,+175.00001E-03,+90.62505E-03
-5.90400E-03,+175.00001E-03,+90.62505E-03
-5.88400E-03,+225.00001E-03,+103.12505E-03
-5.86400E-03,+187.50001E-03,+93.75005E-03
-5.84400E-03,+175.00001E-03,+115.62505E-03
-5.82400E-03,+125.00001E-03,+109.37505E-03
-5.80400E-03,+162.50001E-03,+106.25005E-03
-5.78400E-03,+125.00001E-03,+106.25005E-03
-5.76400E-03,+162.50001E-03,+106.25005E-03
-5.74400E-03,+175.00001E-03,+118.75005E-03
-5.72400E-03,+125.00001E-03,+96.87505E-03
-5.70400E-03,+112.50001E-03,+103.12505E-03
-5.68400E-03,+162.50001E-03,+118.75005E-03
-5.66400E-03,+75.00001E-03,+109.37505E-03
-5.64400E-03,+150.00001E-03,+118.75005E-03
-5.62400E-03,+175.00001E-03,+109.37505E-03
-5.60400E-03,+125.00001E-03,+81.25005E-03
-5.58400E-03,+112.50001E-03,+100.00005E-03
-5.56400E-03,+112.50001E-03,+118.75005E-03
-5.54400E-03,+112.50001E-03,+121.87505E-03
-5.52400E-03,+162.50001E-03,+121.87505E-03
-5.50400E-03,+125.00001E-03,+96.87505E-03
-5.48400E-03,+112.50001E-03,+78.12505E-03
-5.46400E-03,+162.50001E-03,+87.50005E-03
-5.44400E-03,+125.00001E-03,+78.12505E-03
-5.42400E-03,+112.50001E-03,+100.00005E-03
-5.40400E-03,+112.50001E-03,+93.75005E-03
-5.38400E-03,+162.50001E-03,+90.62505E-03
-5.36400E-03,+125.00001E-03,+78.12505E-03
-5.34400E-03,+112.50001E-03,+62.50005E-03
-5.32400E-03,+112.50001E-03,+71.87505E-03
-5.30400E-03,+162.50001E-03,+87.50005E-03
-5.28400E-03,+125.00001E-03,+78.12505E-03
-5.26400E-03,+112.50001E-03,+62.50005E-03
-5.24400E-03,+112.50001E-03,+59.37505E-03
-5.22400E-03,+162.50001E-03,+59.37505E-03
-5.20400E-03,+175.00001E-03,+59.37505E-03
-5.18400E-03,+125.00001E-03,+34.37505E-03
-5.16400E-03,+212.50001E-03,+15.62505E-03
-5.14400E-03,+137.50001E-03,+37.50005E-03
-5.12400E-03,+112.50001E-03,+18.75005E-03
-5.10400E-03,+112.50001E-03,+12.50005E-03
-5.08400E-03,+162.50001E-03,+12.50005E-03
-5.06400E-03,+125.00001E-03,+12.50005E-03
-5.04400E-03,+162.50001E-03,-12.49995E-03
-5.02400E-03,+225.00001E-03,-6.24995E-03
-5.00400E-03,+187.50001E-03,-3.12495E-03
-4.98400E-03,+125.00001E-03,+9.37505E-03
-4.96400E-03,+162.50001E-03,+50.0000000000000E-09
-4.94400E-03,+125.00001E-03,-3.12495E-03
-4.92400E-03,+112.50001E-03,-3.12495E-03
-4.90400E-03,+162.50001E-03,-3.12495E-03
-4.88400E-03,+125.00001E-03,+9.37505E-03
-4.86400E-03,+162.50001E-03,+50.0000000000000E-09
-4.84400E-03,+125.00001E-03,+21.87505E-03
-4.82400E-03,+112.50001E-03,-21.87495E-03
-4.80400E-03,+112.50001E-03,-21.87495E-03
-4.78400E-03,+112.50001E-03,+6.25005E-03
-4.76400E-03,+162.50001E-03,-24.99995E-03
-4.74400E-03,+175.00001E-03,-21.87495E-03
-4.72400E-03,+175.00001E-03,-6.24995E-03
-4.70400E-03,+125.00001E-03,-3.12495E-03
-4.68400E-03,+112.50001E-03,-15.62495E-03
-4.66400E-03,+162.50001E-03,+18.75005E-03
-4.64400E-03,+175.00001E-03,-9.37495E-03
-4.62400E-03,+125.00001E-03,-31.24995E-03
-4.60400E-03,+112.50001E-03,-21.87495E-03
-4.58400E-03,+162.50001E-03,-18.74995E-03
-4.56400E-03,+175.00001E-03,-18.74995E-03
-4.54400E-03,+175.00001E-03,-31.24995E-03
-4.52400E-03,+175.00001E-03,-21.87495E-03
-4.50400E-03,+175.00001E-03,+6.25005E-03
-4.48400E-03,+175.00001E-03,-12.49995E-03
-4.46400E-03,+175.00001E-03,-31.24995E-03
-4.44400E-03,+175.00001E-03,-9.37495E-03
-4.42400E-03,+125.00001E-03,-3.12495E-03
-4.40400E-03,+112.50001E-03,-3.12495E-03
-4.38400E-03,+112.50001E-03,-3.12495E-03
-4.36400E-03,+162.50001E-03,-15.62495E-03
-4.34400E-03,+75.00001E-03,-6.24995E-03
-4.32400E-03,+100.00001E-03,+9.37505E-03
-4.30400E-03,+112.50001E-03,+12.50005E-03
-4.28400E-03,+162.50001E-03,+25.00005E-03
-4.26400E-03,+175.00001E-03,+15.62505E-03
-4.24400E-03,+125.00001E-03,+25.00005E-03
-4.22400E-03,+112.50001E-03,+40.62505E-03
-4.20400E-03,+112.50001E-03,+43.75005E-03
-4.18400E-03,+112.50001E-03,+18.75005E-03
-4.16400E-03,+162.50001E-03,+25.00005E-03
-4.14400E-03,+125.00001E-03,+28.12505E-03
-4.12400E-03,+112.50001E-03,+28.12505E-03
-4.10400E-03,+112.50001E-03,+28.12505E-03
-4.08400E-03,+112.50001E-03,+40.62505E-03
-4.06400E-03,+162.50001E-03,+43.75005E-03
-4.04400E-03,+175.00001E-03,+43.75005E-03
-4.02400E-03,+125.00001E-03,+68.75005E-03
-4.00400E-03,+162.50001E-03,+50.00005E-03
-3.98400E-03,+175.00001E-03,+43.75005E-03
-3.96400E-03,+75.00001E-03,+56.25005E-03
-3.94400E-03,+100.00001E-03,+34.37505E-03
-3.92400E-03,+162.50001E-03,+28.12505E-03
-3.90400E-03,+175.00001E-03,+53.12505E-03
-3.88400E-03,+125.00001E-03,+59.37505E-03
-3.86400E-03,+162.50001E-03,+59.37505E-03
-3.84400E-03,+125.00001E-03,+59.37505E-03
-3.82400E-03,+162.50001E-03,+59.37505E-03
-3.80400E-03,+125.00001E-03,+34.37505E-03
-3.78400E-03,+162.50001E-03,+53.12505E-03
-3.76400E-03,+175.00001E-03,+71.87505E-03
-3.74400E-03,+125.00001E-03,+62.50005E-03
-3.72400E-03,+112.50001E-03,+59.37505E-03
-3.70400E-03,+112.50001E-03,+59.37505E-03
-3.68400E-03,+162.50001E-03,+59.37505E-03
-3.66400E-03,+125.00001E-03,+71.87505E-03
-3.64400E-03,+112.50001E-03,+62.50005E-03
-3.62400E-03,+112.50001E-03,+9.37505E-03
-3.60400E-03,+212.50001E-03,+59.37505E-03
-3.58400E-03,+187.50001E-03,+62.50005E-03
-3.56400E-03,+125.00001E-03,+71.87505E-03
-3.54400E-03,+112.50001E-03,+75.00005E-03
-3.52400E-03,+162.50001E-03,+62.50005E-03
-3.50400E-03,+175.00001E-03,+59.37505E-03
-3.48400E-03,+175.00001E-03,+59.37505E-03
-3.46400E-03,+125.00001E-03,+84.37505E-03
-3.44400E-03,+162.50001E-03,+78.12505E-03
-3.42400E-03,+125.00001E-03,+75.00005E-03
-3.40400E-03,+112.50001E-03,+62.50005E-03
-3.38400E-03,+112.50001E-03,+46.87505E-03
-3.36400E-03,+112.50001E-03,+43.75005E-03
-3.34400E-03,+112.50001E-03,+31.25005E-03
-3.32400E-03,+112.50001E-03,+28.12505E-03
-3.30400E-03,+162.50001E-03,+28.12505E-03
-3.28400E-03,+175.00001E-03,+65.62505E-03
-3.26400E-03,+125.00001E-03,+50.00005E-03
